,Class,FX_u,FX_s,FX_m,FX_h,umag,gmag,rmag,zmag,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,3.6mag,4.5mag,5.8mag,8.0mag,Bmag,imag
1278,AGN,1.35e-15,8.49e-16,5.71e-15,1.07e-13,9999999.0,9999999.0,19.21,9999999.0,9999999.0,9999999.0,9999999.0,14.692,13.511,10.404,9999999.0,9999999.0,9999999.0,9999999.0,20.58,18.43
1279,AGN,1.63e-15,4.27e-15,4.48e-15,6.88e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.713,15.841,13.276,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1280,AGN,3.8e-15,4.22e-15,1.73e-15,1.31e-13,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1281,AGN,4.57e-16,2.65e-15,4.33e-15,6.42e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1282,AGN,2.11e-15,1.88e-14,4.67e-14,1.42e-13,9999999.0,9999999.0,18.67,9999999.0,17.277,15.843,15.008,14.313,13.452,10.349,9999999.0,9999999.0,9999999.0,9999999.0,20.48,18.19
1283,AGN,2.49e-15,5.41e-15,5.83e-15,1.26e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1284,AGN,1.58e-15,4.18e-15,6.18e-15,1.03e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1285,AGN,1.23e-15,6.74e-15,7.62e-15,1.9e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1286,AGN,1.87e-16,6.27e-16,2.1e-15,1.1e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.871,16.327,12.743,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1287,AGN,1.03e-13,1.2e-13,1.2e-13,3.14e-13,9999999.0,9999999.0,17.07,9999999.0,16.59,15.68,15.484,14.491,13.864,11.835,9999999.0,9999999.0,9999999.0,9999999.0,17.99,17.17
1288,AGN,1.58e-15,4.32e-15,7.87e-15,1.03e-14,9999999.0,9999999.0,17.47,9999999.0,9999999.0,9999999.0,9999999.0,16.144,15.162,11.747,9999999.0,9999999.0,9999999.0,9999999.0,18.36,9999999.0
1289,AGN,1.95e-14,2.89e-14,3.05e-14,4.23e-14,9999999.0,9999999.0,9999999.0,9999999.0,16.777,16.338,15.66,14.732,13.557,10.559,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1290,AGN,1.31e-16,6.09e-16,5.71e-15,1.69e-14,9999999.0,9999999.0,17.33,9999999.0,16.721,15.947,15.308,14.911,14.622,12.536,9999999.0,9999999.0,9999999.0,9999999.0,19.0,17.74
1291,AGN,6.34e-15,7.54e-15,8.89e-15,2.13e-14,9999999.0,9999999.0,18.35,9999999.0,9999999.0,9999999.0,9999999.0,15.708,15.545,12.256,9999999.0,9999999.0,9999999.0,9999999.0,19.72,18.74
1292,AGN,4.6e-15,1.55e-14,2.39e-14,6.98e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1293,AGN,4.11e-15,5.18e-15,4.04e-15,2.08e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.233,17.104,12.669,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1294,AGN,1.34e-13,4.91e-13,8.44e-13,1.97e-12,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1295,AGN,1.94e-16,4.2e-17,6.22e-16,2.74e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.391,16.104,12.645,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1296,AGN,1.79e-15,1.77e-15,1.55e-15,2.59e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.803,16.249,12.974,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1297,AGN,2.01e-15,3.28e-15,1.55e-15,4.91e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.844,17.274,13.311,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1298,AGN,4.64e-16,3.15e-16,7.62e-16,5.15e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1299,AGN,2.46e-14,5.14e-14,6.87e-14,1.49e-13,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1300,AGN,2.95e-15,3.43e-15,3.88e-15,9.46e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1301,AGN,1.18e-15,3.69e-15,5.77e-15,1.3e-14,9999999.0,9999999.0,18.09,9999999.0,9999999.0,9999999.0,9999999.0,16.121,15.195,11.946,9999999.0,9999999.0,9999999.0,9999999.0,19.7,18.52
1302,AGN,3.03e-15,8.99e-16,3.03e-15,4.64e-15,9999999.0,9999999.0,18.38,9999999.0,9999999.0,9999999.0,9999999.0,17.805,16.268,12.469,9999999.0,9999999.0,9999999.0,9999999.0,20.85,18.75
1303,AGN,3.96e-15,1.52e-14,1.91e-14,5.2e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.551,14.308,11.996,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1304,AGN,1.05e-15,2.19e-15,2.31e-15,3e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1305,AGN,8.96e-14,7.37e-14,5.77e-14,7.26e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1306,AGN,1.92e-15,6.58e-15,4.92e-15,9.62e-15,9999999.0,9999999.0,19.51,9999999.0,9999999.0,9999999.0,9999999.0,17.235,15.604,12.677,9999999.0,9999999.0,9999999.0,9999999.0,20.17,9999999.0
1307,AGN,4.38e-16,2.85e-15,8.21e-15,1.05e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1308,AGN,4.54e-16,1.99e-15,2.14e-15,2.33e-15,9999999.0,9999999.0,18.1,9999999.0,9999999.0,9999999.0,9999999.0,16.602,16.319,12.861,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1309,AGN,1.93e-14,2.16e-14,2.91e-14,4.71e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1310,AGN,1.69e-15,3.31e-15,6.17e-15,1.63e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.755,16.158,12.771,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,18.46
1311,AGN,4.78e-15,3.76e-15,6.31e-15,7.04e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1312,AGN,1.53e-16,1.77e-16,2.75e-15,3.49e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1313,AGN,2.05e-14,1.89e-14,1.9e-14,5.18e-14,9999999.0,9999999.0,18.34,9999999.0,9999999.0,9999999.0,9999999.0,17.382,16.245,12.727,9999999.0,9999999.0,9999999.0,9999999.0,20.4,9999999.0
1314,AGN,7.53e-15,1.21e-14,1.12e-14,1.33e-14,9999999.0,9999999.0,19.48,9999999.0,9999999.0,9999999.0,9999999.0,15.373,14.396,11.684,9999999.0,9999999.0,9999999.0,9999999.0,20.92,18.45
1315,AGN,1.09e-15,2.87e-15,4.7e-15,8.47e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1316,AGN,1.4e-14,1.57e-14,8.16e-15,1.26e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.522,16.085,12.746,9999999.0,9999999.0,9999999.0,9999999.0,20.22,9999999.0
1317,AGN,2.83e-16,7.14e-16,1.77e-15,1.52e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.628,15.333,12.659,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1318,AGN,1.07e-14,1.3e-14,1.37e-14,1.71e-14,9999999.0,9999999.0,20.99,9999999.0,9999999.0,9999999.0,9999999.0,16.182,15.24,12.315,9999999.0,9999999.0,9999999.0,9999999.0,20.24,18.51
1319,AGN,1.57e-15,2.24e-15,1.79e-15,3.28e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1320,AGN,4.61e-16,3.94e-16,1.04e-15,3.54e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.532,16.256,12.24,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1321,AGN,5.52e-16,3.43e-15,1.15e-15,3.88e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1322,AGN,1.49e-14,2.02e-14,1.8e-14,2.34e-14,9999999.0,9999999.0,19.07,9999999.0,9999999.0,9999999.0,9999999.0,14.941,13.91,11.209,9999999.0,9999999.0,9999999.0,9999999.0,18.88,18.57
1323,AGN,2.27e-15,2.86e-15,3.86e-15,1.64e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.996,16.194,12.752,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1324,AGN,3.35e-16,5.24e-16,8.59e-16,3.13e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.213,16.635,13.295,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1325,AGN,1.71e-14,8.26e-14,6.58e-14,7.98e-14,15.997,14.317,13.487,12.788,12.594,11.698,11.397,10.152,8.888,5.124,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,13.146
1326,AGN,1.46e-17,7.38e-16,1.92e-15,9.07e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1327,AGN,1.24e-15,3.73e-15,6.76e-15,1.02e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,18.22,16.437,12.957,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1328,AGN,1.25e-16,1.54e-15,8.9e-16,4.54e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1329,AGN,4.62e-14,1.16e-13,1.44e-13,3.32e-13,9999999.0,9999999.0,17.1,9999999.0,16.674,16.08,15.437,13.99,12.827,10.123,9999999.0,9999999.0,9999999.0,9999999.0,18.08,17.39
1330,AGN,9.73e-16,1.23e-15,9.33e-16,1.88e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1331,AGN,8.17e-15,7.8e-15,9.76e-15,3.41e-14,9999999.0,9999999.0,19.53,9999999.0,9999999.0,9999999.0,9999999.0,16.904,15.811,12.534,9999999.0,9999999.0,9999999.0,9999999.0,20.15,18.72
1332,AGN,1.16e-15,2.75e-15,2.44e-15,5.29e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1333,AGN,1.74e-15,2.46e-15,2.55e-15,4.42e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1334,AGN,6.02e-15,3.85e-15,9.65e-15,2.37e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1335,AGN,1.95e-16,3.3e-16,5.49e-15,1.23e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1336,AGN,5.54e-14,7.81e-14,8.76e-14,2.01e-13,9999999.0,9999999.0,18.18,9999999.0,9999999.0,9999999.0,9999999.0,15.431,14.448,12.461,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1337,AGN,1.59e-15,2.48e-15,2.86e-15,2.53e-15,9999999.0,9999999.0,18.69,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1338,AGN,1.89e-14,1.99e-14,2.74e-14,4.9e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.744,14.961,12.234,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1339,AGN,9.17e-16,8.31e-16,7.83e-16,1.68e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.632,16.948,13.352,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1340,AGN,1.75e-14,1.67e-14,2.6e-14,4.36e-14,9999999.0,9999999.0,19.8,9999999.0,9999999.0,9999999.0,9999999.0,15.478,14.561,11.876,9999999.0,9999999.0,9999999.0,9999999.0,19.71,18.52
1341,AGN,9.04e-15,1.15e-14,1.42e-14,2.36e-14,9999999.0,9999999.0,19.84,9999999.0,9999999.0,9999999.0,9999999.0,15.829,14.503,11.36,9999999.0,9999999.0,9999999.0,9999999.0,19.43,18.63
1342,AGN,5.24e-16,4.1e-16,1.86e-15,3.55e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.158,16.407,13.208,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1343,AGN,9.86e-15,6.93e-15,6.83e-15,9.9e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1344,AGN,1.2e-15,1.3e-15,2.12e-15,1.93e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1345,AGN,2.65e-17,8.58e-17,8.31e-16,1.22e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.05,15.546,12.893,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1346,AGN,1.31e-15,2.22e-15,1.4e-15,4.63e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.812,15.327,12.949,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1347,AGN,2.49e-15,4.61e-15,3.17e-15,8.07e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1348,AGN,7.27e-16,8.18e-16,1.4e-15,6.2e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.795,15.55,12.341,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1349,AGN,8.61e-16,3.61e-16,5.79e-15,3.94e-15,9999999.0,9999999.0,18.78,9999999.0,9999999.0,9999999.0,9999999.0,16.056,14.793,10.757,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1350,AGN,7.13e-15,8.69e-15,7.54e-15,1.2e-14,9999999.0,9999999.0,18.59,9999999.0,9999999.0,9999999.0,9999999.0,16.149,15.18,12.887,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1351,AGN,3.72e-15,6.28e-15,6.77e-15,1.82e-14,9999999.0,9999999.0,18.41,9999999.0,9999999.0,9999999.0,9999999.0,16.669,15.299,12.654,9999999.0,9999999.0,9999999.0,9999999.0,19.86,9999999.0
1352,AGN,1.51e-14,1.56e-14,1.66e-14,2.53e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1353,AGN,2.11e-15,2.56e-15,7.19e-16,3.78e-15,9999999.0,9999999.0,18.12,9999999.0,9999999.0,9999999.0,9999999.0,16.0,15.439,12.047,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,18.47
1354,AGN,2.26e-15,5.97e-15,1.05e-14,2.27e-14,9999999.0,9999999.0,18.32,9999999.0,9999999.0,9999999.0,9999999.0,16.017,15.088,11.768,9999999.0,9999999.0,9999999.0,9999999.0,20.55,9999999.0
1355,AGN,1.04e-15,6.88e-15,3.53e-15,3.91e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1356,AGN,1.57e-14,5.12e-14,1.15e-13,2.6e-13,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,12.192,11.381,8.446,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1357,AGN,6.09e-15,1.33e-14,2.36e-13,4.35e-12,9999999.0,9999999.0,17.37,9999999.0,15.969,14.911,14.058,12.195,11.087,8.316,9999999.0,9999999.0,9999999.0,9999999.0,19.78,16.98
1358,AGN,9.44e-15,1.66e-14,2.27e-14,6.07e-14,9999999.0,9999999.0,19.57,9999999.0,9999999.0,9999999.0,9999999.0,15.477,14.045,11.142,9999999.0,9999999.0,9999999.0,9999999.0,20.45,18.29
1359,AGN,2.75e-16,1.36e-15,4.22e-15,1.34e-14,9999999.0,9999999.0,14.85,9999999.0,15.927,15.312,14.712,13.896,13.626,11.991,9999999.0,9999999.0,9999999.0,9999999.0,16.08,15.79
1360,AGN,1.65e-15,1.05e-15,1.23e-15,4.42e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1361,AGN,1.21e-14,1.74e-14,1.93e-14,3.99e-14,9999999.0,9999999.0,19.9,9999999.0,9999999.0,9999999.0,9999999.0,15.032,14.341,12.002,9999999.0,9999999.0,9999999.0,9999999.0,20.24,18.74
1362,AGN,9.81e-13,8.25e-13,6.44e-13,9.98e-13,9999999.0,9999999.0,12.06,9999999.0,14.792,13.881,13.016,11.346,10.545,7.724,9999999.0,9999999.0,9999999.0,9999999.0,12.56,12.59
1363,AGN,2.15e-15,1.78e-14,4.63e-14,1.04e-13,9999999.0,9999999.0,18.17,9999999.0,16.751,15.973,14.921,14.633,13.865,10.732,9999999.0,9999999.0,9999999.0,9999999.0,17.99,17.75
1364,AGN,1.37e-14,1.78e-14,2.29e-14,5.76e-14,9999999.0,9999999.0,18.99,9999999.0,9999999.0,9999999.0,9999999.0,14.84,14.52,12.31,9999999.0,9999999.0,9999999.0,9999999.0,19.88,18.14
1365,AGN,1.04e-13,1.5e-13,8.24e-14,2.2e-13,9999999.0,9999999.0,8.14,9999999.0,11.904,11.102,10.883,9.488,8.581,5.035,9999999.0,9999999.0,9999999.0,9999999.0,9.93,8.19
1366,AGN,1.34e-13,2.66e-13,3.57e-13,9.23e-13,9999999.0,9999999.0,10.26,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,10.65,10.62
1367,AGN,8.62e-13,1.67e-12,1.65e-12,1.79e-12,9999999.0,9999999.0,15.02,9999999.0,15.166,14.521,13.865,12.974,12.397,10.38,9999999.0,9999999.0,9999999.0,9999999.0,16.57,15.48
1368,AGN,2.61e-15,2.4e-14,1.56e-14,1.1e-13,9999999.0,9999999.0,8.7,9999999.0,14.097,13.27,12.838,11.417,11.439,9.741,9999999.0,9999999.0,9999999.0,9999999.0,10.25,8.62
1369,AGN,2.03e-14,3.48e-14,1.79e-14,1.42e-13,9999999.0,9999999.0,9.58,9999999.0,13.099,12.466,11.913,10.785,10.225,6.571,9999999.0,9999999.0,9999999.0,9999999.0,9.91,9.8
1370,AGN,3.07e-16,5.22e-15,2.48e-14,4.95e-14,21.293,20.814,20.244,19.896,9999999.0,9999999.0,9999999.0,15.975,14.573,11.407,9999999.0,9999999.0,9999999.0,9999999.0,20.3,20.23
1371,AGN,3.87e-14,5.39e-14,6.07e-14,1.23e-13,9999999.0,9999999.0,17.21,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.73,17.18
1372,AGN,4.08e-17,1.11e-16,8.31e-16,2.01e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.97,16.033,13.269,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1373,AGN,4.52e-15,5.52e-15,5.76e-15,1.1e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,18.051,16.93,12.816,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1374,AGN,3.27e-16,3.03e-15,1.3e-14,3.77e-14,21.016,20.294,19.677,19.574,9999999.0,9999999.0,9999999.0,16.18,14.666,10.909,9999999.0,9999999.0,9999999.0,9999999.0,19.32,19.426
1375,AGN,6.74e-16,1.07e-15,1.11e-15,1.9e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1376,AGN,4.53e-15,5.11e-15,5.49e-15,1.01e-14,9999999.0,9999999.0,19.71,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.7,18.71
1377,AGN,2.63e-16,4.43e-16,4.25e-16,7.73e-16,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1378,AGN,2.06e-15,2.67e-15,2.91e-15,4.48e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1379,AGN,2.88e-15,2.67e-15,2.19e-15,2.07e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1380,AGN,3.2e-16,5.34e-16,7.74e-16,8.47e-16,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1381,AGN,2.43e-16,5.66e-16,6.78e-16,1.92e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1382,AGN,1.78e-16,2.19e-16,1.45e-16,7.96e-16,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1383,AGN,2.45e-16,5.68e-16,6.54e-16,1.17e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1384,AGN,3.82e-17,4.19e-17,4.84e-16,1.03e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.918,15.369,12.387,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1385,AGN,7.57e-16,6.03e-16,4.38e-16,8.78e-16,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1386,AGN,4.66e-16,1.15e-15,1.4e-15,3.37e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1387,AGN,6.6e-17,2.09e-16,8.94e-16,9.7e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.405,15.264,12.119,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
1388,AGN,3.21e-16,5.9e-16,9.25e-16,1.89e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
